"Name","State","Notes","User","Tags","Created","Runtime","Sweep","compute_heuristics_only","input_file","method","output_dir","source_model","target_model","test","wandb_project","ALL CAPS","Blockquotes","Bullets","First-Person Pronouns","Code Formatting","Emojis","Exclamations","Greeting (Start)","Header/Title","Links","List","Long Sentences","Markdown","Math Symbols","Numbered Steps","Parentheses","Questions","Repetition","Sign-off (End)","Starts with List","heuristic_avg_score","heuristic_avg_score_source_target","heuristic_diff","heuristic_diff_normalized","length_diff","over_token_limit","parsing_errors","semantic_score","similarity_score_1_10","source_target_ALL CAPS","source_target_Blockquotes","source_target_Bullets","source_target_Code Formatting","source_target_Emojis","source_target_Exclamations","source_target_First-Person Pronouns","source_target_Greeting (Start)","source_target_Header/Title","source_target_Links","source_target_List","source_target_Long Sentences","source_target_Markdown","source_target_Math Symbols","source_target_Numbered Steps","source_target_Parentheses","source_target_Questions","source_target_Repetition","source_target_Sign-off (End)","source_target_Starts with List","stylistic_score"
"OpenGVLab_InternVL3-8B_disguised-mistralai_Mistral-7B-Instruct-v0.3","finished","-","","updated","2025-05-15T23:25:43.000Z","159","","false","disguising/model-responses/disguised/vibe_based_disguise/OpenGVLab_InternVL3-8B_disguised-mistralai_Mistral-7B-Instruct-v0.3.csv","vibe_based_disguise","disguising/results/disguise","OpenGVLab/InternVL3-8B","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8172690763052208","0.9959839357429718","0.9377510040160644","0.7108433734939759","0.9799196787148594","0.785140562248996","0.3313253012048193","0.9518072289156626","0.963855421686747","0.9839357429718876","0.7710843373493976","0.7289156626506024","0.7791164658634538","0.6566265060240963","0.7048192771084337","0.7208835341365462","0.570281124497992","0.9799196787148594","0.9899598393574296","0.9477911646586346","0.8153614457831326","0.835140562248996","-0.01977911646586339","-0.023683577783120864","-0.17046791009670487","2","0","3.320281124497992","6.506024096385542","0.8373493975903614","0.997991967871486","0.6987951807228916","0.9738955823293172","1","0.821285140562249","0.748995983935743","0.993975903614458","0.7710843373493976","0.9839357429718876","0.6646586345381527","0.7068273092369478","0.5301204819277109","0.7248995983935743","0.6867469879518072","0.7349397590361446","0.9216867469879518","0.9759036144578314","0.9879518072289156","0.9417670682730924","2.283132530120482"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3","finished","-","","updated","2025-05-15T23:22:44.000Z","166","","false","disguising/model-responses/disguised/vibe_based_disguise/Qwen_Qwen2.5-VL-7B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3.csv","vibe_based_disguise","disguising/results/disguise","Qwen/Qwen2.5-VL-7B-Instruct","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8416833667334669","0.997995991983968","0.8897795591182365","0.5651302605210421","0.9779559118236472","0.9939879759519038","0.5951903807615231","0.9859719438877756","0.933867735470942","0.9799599198396792","0.7895791583166333","0.7214428857715431","0.7555110220440882","0.7314629258517034","0.6893787575150301","0.751503006012024","0.9078156312625252","0.9839679358717436","0.9919839679358716","0.939879759519038","0.8512024048096192","0.8491983967935873","0.002004008016031844","0.0023598820058994456","0.06714067689845743","1","0","3.379759519038076","6.862725450901803","0.8196392785571143","0.997995991983968","0.7555110220440882","0.9799599198396792","0.997995991983968","0.8537074148296593","0.7274549098196392","0.9879759519038076","0.8056112224448898","0.9819639278557114","0.7054108216432866","0.7394789579158316","0.625250501002004","0.7454909819639278","0.6893787575150301","0.7454909819639278","0.9198396793587176","0.9619238476953909","0.995991983967936","0.9478957915831664","2.6402805611222444"
"OpenGVLab_InternVL3-8B_disguised-meta-llama_Llama-3.1-8B-Instruct","finished","-","","updated","2025-05-15T23:19:16.000Z","195","","false","disguising/model-responses/disguised/vibe_based_disguise/OpenGVLab_InternVL3-8B_disguised-meta-llama_Llama-3.1-8B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","OpenGVLab/InternVL3-8B","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.7909836065573771","1","0.5532786885245902","0.5840163934426229","0.9651639344262296","0.5409836065573771","0.22950819672131148","0.8565573770491803","0.9016393442622952","0.9938524590163934","0.7520491803278688","0.8135245901639344","0.7520491803278688","0.8217213114754098","0.8954918032786885","0.7090163934426229","0.33811475409836067","0.9733606557377048","0.9918032786885246","0.9159836065573772","0.7689549180327868","0.8644467213114755","-0.09549180327868868","-0.11046580538105978","-0.26495294305945216","12","1","3.308008213552361","6.400614754098361","0.7909836065573771","1","0.7254098360655737","0.9733606557377048","0.9979508196721312","0.7295081967213115","0.7049180327868853","0.9836065573770492","0.7971311475409836","0.9918032786885246","0.7950819672131147","0.8032786885245902","0.7991803278688525","0.8483606557377049","0.8790983606557377","0.764344262295082","0.860655737704918","0.9549180327868853","0.9877049180327868","0.9016393442622952","2.1950718685831623"
"microsoft_Phi-4-mini-instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct","finished","-","","updated","2025-05-15T23:15:48.000Z","196","","false","disguising/model-responses/disguised/vibe_based_disguise/microsoft_Phi-4-mini-instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","microsoft/Phi-4-mini-instruct","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.785140562248996","1","0.7349397590361446","0.6947791164658634","0.9759036144578314","0.993975903614458","0.7871485943775101","0.9779116465863452","0.8112449799196787","0.993975903614458","0.5983935742971888","0.6867469879518072","0.6004016064257028","0.6807228915662651","0.7931726907630522","0.7188755020080321","0.8554216867469879","0.9417670682730924","1","0.923694779116466","0.827710843373494","0.8829317269076308","-0.05522088353413679","-0.06254264271093954","-0.5339505042057039","2","0","3.218875502008032","6.602409638554217","0.8232931726907631","1","0.7811244979919679","0.9879518072289156","1","0.8895582329317269","0.7349397590361446","0.9819277108433736","0.8333333333333334","0.9959839357429718","0.8072289156626506","0.7610441767068273","0.7951807228915663","0.8132530120481928","0.8473895582329317","0.7751004016064257","0.923694779116466","0.9538152610441768","0.997991967871486","0.9558232931726908","2.3122489959839356"
"microsoft_Phi-4-mini-instruct_disguised-microsoft_Phi-4-mini-instruct","finished","-","","updated","2025-05-15T23:12:11.000Z","205","","false","disguising/model-responses/disguised/vibe_based_disguise/microsoft_Phi-4-mini-instruct_disguised-microsoft_Phi-4-mini-instruct.csv","vibe_based_disguise","disguising/results/disguise","microsoft/Phi-4-mini-instruct","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.8104838709677419","1","0.4516129032258064","0.7520161290322581","0.9737903225806452","0.997983870967742","0.8588709677419355","0.9798387096774194","0.9375","0.995967741935484","0.6189516129032258","0.6875","0.6209677419354839","0.7338709677419355","0.7298387096774194","0.8044354838709677","0.9233870967741936","0.9435483870967742","0.9879032258064516","0.5907258064516129","0.8199596774193548","1","-0.18004032258064517","-0.18004032258064517","0.11363249686857067","4","4","3.4979757085020244","7.346153846153846","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.7024291497975708"
"microsoft_Phi-4-mini-instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3","finished","-","","updated","2025-05-15T23:09:14.000Z","164","","false","disguising/model-responses/disguised/vibe_based_disguise/microsoft_Phi-4-mini-instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3.csv","vibe_based_disguise","disguising/results/disguise","microsoft/Phi-4-mini-instruct","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.824","0.998","0.482","0.666","0.972","0.996","0.422","0.368","0.972","0.98","0.618","0.696","0.53","0.704","0.742","0.724","0.298","0.99","0.996","0.93","0.7454","0.8656","-0.12020000000000008","-0.13886321626617384","0.17964599410226603","0","1","3.3887775551102206","6.72","0.806","0.998","0.844","0.98","0.998","0.834","0.73","0.982","0.936","0.982","0.786","0.714","0.668","0.754","0.734","0.77","0.916","0.95","0.994","0.936","2.4889779559118237"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-Qwen_Qwen2.5-VL-7B-Instruct","finished","-","","updated","2025-05-15T23:03:35.000Z","327","","false","disguising/model-responses/disguised/vibe_based_disguise/mistralai_Mistral-7B-Instruct-v0.3_disguised-Qwen_Qwen2.5-VL-7B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","mistralai/Mistral-7B-Instruct-v0.3","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.7673469387755102","0.9959183673469388","0.7122448979591837","0.5","0.9673469387755104","0.9020408163265308","0.4224489795918367","0.9653061224489796","0.8040816326530612","0.9877551020408164","0.7081632653061225","0.6816326530612244","0.6918367346938775","0.726530612244898","0.6877551020408164","0.7122448979591837","0.5204081632653061","0.9551020408163264","0.9897959183673468","0.9653061224489796","0.7831632653061225","0.849591836734694","-0.0664285714285715","-0.07818880614941157","0.2132345463968642","10","8","3.244877049180328","6.356404958677686","0.8204081632653061","0.9979591836734694","0.753061224489796","0.979591836734694","0.9979591836734694","0.8530612244897959","0.7346938775510204","0.9877551020408164","0.810204081632653","0.9836734693877552","0.7040816326530612","0.7428571428571429","0.6244897959183674","0.7408163265306122","0.6918367346938775","0.7489795918367347","0.9183673469387756","0.9591836734693876","0.9959183673469388","0.946938775510204","2.423155737704918"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-mistralai_Mistral-7B-Instruct-v0.3","finished","-","","updated","2025-05-15T23:00:03.000Z","199","","false","disguising/model-responses/disguised/vibe_based_disguise/mistralai_Mistral-7B-Instruct-v0.3_disguised-mistralai_Mistral-7B-Instruct-v0.3.csv","vibe_based_disguise","disguising/results/disguise","mistralai/Mistral-7B-Instruct-v0.3","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8416833667334669","0.997995991983968","0.8877755511022044","0.7755511022044088","0.9819639278557114","0.995991983967936","0.8376753507014028","0.9839679358717436","0.9799599198396792","0.9799599198396792","0.8296593186372746","0.7254509018036072","0.7895791583166333","0.7054108216432866","0.781563126252505","0.7635270541082164","0.9498997995991983","0.9919839679358716","0.995991983967936","0.935871743486974","0.8865731462925851","1","-0.1134268537074149","-0.1134268537074149","0.2305185443461866","1","0","3.523046092184369","7.328657314629258","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.7695390781563125"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T22:55:39.000Z","251","","false","disguising/model-responses/disguised/vibe_based_disguise/Qwen_Qwen2.5-VL-7B-Instruct_disguised-OpenGVLab_InternVL3-8B.csv","vibe_based_disguise","disguising/results/disguise","Qwen/Qwen2.5-VL-7B-Instruct","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.806","1","0.74","0.778","0.988","0.996","0.654","0.992","0.84","0.992","0.694","0.77","0.75","0.788","0.946","0.758","0.92","0.942","0.986","0.962","0.8651","0.8843","-0.019199999999999995","-0.021712088657695347","-0.36094052938091786","0","0","3.418","7.166600000000001","0.816","1","0.748","0.982","0.998","0.822","0.768","0.994","0.846","0.994","0.806","0.786","0.796","0.832","0.882","0.784","0.916","0.956","0.988","0.972","2.592"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T22:48:51.000Z","396","","false","disguising/model-responses/disguised/vibe_based_disguise/mistralai_Mistral-7B-Instruct-v0.3_disguised-OpenGVLab_InternVL3-8B.csv","vibe_based_disguise","disguising/results/disguise","mistralai/Mistral-7B-Instruct-v0.3","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.7114093959731543","1","0.4451901565995526","0.5727069351230425","0.970917225950783","0.9955257270693512","0.767337807606264","0.9932885906040269","0.7718120805369127","0.96420581655481","0.6465324384787472","0.6666666666666666","0.6666666666666666","0.7651006711409396","0.27069351230425054","0.6756152125279642","0.4250559284116331","0.977628635346756","0.9865771812080536","0.953020134228188","0.7612975391498881","0.8375838926174497","-0.07628635346756163","-0.09107905982905996","0.4721925482312394","53","18","3.1360544217687076","5.996535796766744","0.8322147651006712","0.9977628635346756","0.7225950782997763","0.9731543624161074","1","0.8187919463087249","0.7583892617449665","0.9932885906040269","0.7897091722595079","0.9843400447427292","0.6621923937360179","0.7046979865771812","0.5369127516778524","0.7136465324384788","0.7069351230425056","0.7293064876957495","0.9328859060402684","0.9753914988814316","0.9865771812080536","0.9328859060402684","2.4070294784580497"
"OpenGVLab_InternVL3-8B_disguised-Qwen_Qwen2.5-VL-7B-Instruct","finished","-","","updated","2025-05-15T22:45:55.000Z","164","","false","disguising/model-responses/disguised/vibe_based_disguise/OpenGVLab_InternVL3-8B_disguised-Qwen_Qwen2.5-VL-7B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","OpenGVLab/InternVL3-8B","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.8196392785571143","1","0.6472945891783567","0.7014028056112225","0.9899799599198396","0.9839679358717436","0.5851703406813628","0.9839679358717436","0.8557114228456913","0.995991983967936","0.8016032064128257","0.7675350701402806","0.781563126252505","0.8256513026052105","0.8877755511022044","0.7595190380761523","0.8657314629258517","0.969939879759519","0.9839679358717436","0.9579158316633266","0.8582164328657316","0.8843687374749498","-0.026152304609218247","-0.02957171991842263","-0.2607478272618958","1","1","3.4208416833667337","7.236947791164659","0.8156312625250501","1","0.7474949899799599","0.9819639278557114","0.997995991983968","0.8216432865731463","0.7695390781563126","0.9939879759519038","0.845691382765531","0.9939879759519038","0.8056112224448898","0.7875751503006012","0.7955911823647295","0.8316633266533067","0.8837675350701403","0.7835671342685371","0.9158316633266532","0.9559118236472944","0.9879759519038076","0.9719438877755512","2.629258517034068"
"meta-llama_Llama-3.1-8B-Instruct_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T22:41:42.000Z","241","","false","disguising/model-responses/disguised/vibe_based_disguise/meta-llama_Llama-3.1-8B-Instruct_disguised-OpenGVLab_InternVL3-8B.csv","vibe_based_disguise","disguising/results/disguise","meta-llama/Llama-3.1-8B-Instruct","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.8032128514056225","1","0.6305220883534136","0.6927710843373494","0.9819277108433736","0.997991967871486","0.7369477911646586","0.9839357429718876","0.7369477911646586","0.9819277108433736","0.7088353413654619","0.8012048192771084","0.7008032128514057","0.8092369477911646","0.8614457831325302","0.7128514056224899","0.821285140562249","0.9738955823293172","0.9879518072289156","0.929718875502008","0.8426706827309237","0.8641566265060241","-0.02148594377510038","-0.024863483211339583","0.23316629351518392","2","0","3.3775100401606424","6.826305220883534","0.7931726907630522","1","0.7208835341365462","0.9738955823293172","0.997991967871486","0.7269076305220884","0.7008032128514057","0.9839357429718876","0.7931726907630522","0.9919678714859438","0.7951807228915663","0.8052208835341366","0.8032128514056225","0.8534136546184738","0.8795180722891566","0.7650602409638554","0.8534136546184738","0.9558232931726908","0.9879518072289156","0.9016064257028112","2.5170682730923697"
"OpenGVLab_InternVL3-8B_disguised-microsoft_Phi-4-mini-instruct","finished","-","","updated","2025-05-15T22:37:35.000Z","234","","false","disguising/model-responses/disguised/vibe_based_disguise/OpenGVLab_InternVL3-8B_disguised-microsoft_Phi-4-mini-instruct.csv","vibe_based_disguise","disguising/results/disguise","OpenGVLab/InternVL3-8B","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.818","1","0.844","0.758","0.982","0.994","0.844","0.978","0.922","0.992","0.804","0.804","0.8","0.798","0.898","0.754","0.924","0.916","0.986","0.948","0.8882","0.8821999999999999","0.006000000000000116","0.00680117887100444","-0.3770591516037895","0","2","3.355421686746988","7.1332665330661325","0.828","1","0.772","0.982","0.998","0.806","0.788","0.98","0.796","0.99","0.782","0.812","0.784","0.822","0.89","0.786","0.936","0.95","0.986","0.956","2.5622489959839356"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct","finished","-","","updated","2025-05-15T22:32:40.000Z","283","","false","disguising/model-responses/disguised/vibe_based_disguise/mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct.csv","vibe_based_disguise","disguising/results/disguise","mistralai/Mistral-7B-Instruct-v0.3","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.736734693877551","1","0.6816326530612244","0.6857142857142857","0.973469387755102","1","0.8163265306122449","0.9816326530612244","0.9387755102040816","0.9836734693877552","0.7489795918367347","0.7","0.7346938775510204","0.773469387755102","0.6469387755102041","0.7122448979591837","0.7285714285714285","0.9428571428571428","0.9979591836734694","0.936734693877551","0.8360204081632652","0.866530612244898","-0.030510204081632852","-0.03520960904380616","0.18738991431806945","10","9","3.1800411522633745","6.157731958762887","0.8081632653061225","0.9979591836734694","0.8530612244897959","0.979591836734694","0.9979591836734694","0.8346938775510204","0.7346938775510204","0.9816326530612244","0.936734693877551","0.9836734693877552","0.7857142857142857","0.7142857142857143","0.6673469387755102","0.753061224489796","0.7387755102040816","0.7693877551020408","0.9142857142857144","0.9489795918367347","0.9938775510204082","0.936734693877551","2.478395061728395"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct","finished","-","","updated","2025-05-15T22:28:20.000Z","247","","false","disguising/model-responses/disguised/vibe_based_disguise/Qwen_Qwen2.5-VL-7B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","Qwen/Qwen2.5-VL-7B-Instruct","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.843687374749499","1","0.7134268537074149","0.7615230460921844","0.9719438877755512","0.997995991983968","0.8617234468937875","0.9879759519038076","0.7755511022044088","0.9899799599198396","0.749498997995992","0.7555110220440882","0.781563126252505","0.811623246492986","0.8857715430861723","0.7555110220440882","0.8957915831663327","0.9659318637274548","0.9939879759519038","0.9759519038076152","0.8737474949899798","1","-0.12625250501002017","-0.12625250501002017","-0.115472503791056","1","3","3.4858870967741935","7.419678714859438","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.6754032258064515"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct","finished","-","","updated","2025-05-15T22:23:45.000Z","262","","false","disguising/model-responses/disguised/vibe_based_disguise/Qwen_Qwen2.5-VL-7B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","Qwen/Qwen2.5-VL-7B-Instruct","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.778672032193159","0.9979879275653925","0.6277665995975855","0.6961770623742455","0.9698189134808852","0.9979879275653925","0.7404426559356136","0.9818913480885312","0.806841046277666","0.9959758551307848","0.738430583501006","0.6841046277665996","0.772635814889336","0.8008048289738431","0.8873239436619719","0.7223340040241448","0.8450704225352113","0.9295774647887324","0.9979879275653925","0.9074446680080482","0.8439637826961771","0.8530181086519114","-0.0090543259557343","-0.01061445925227019","-0.30089898310282315","3","3","3.33030303030303","6.643434343434343","0.7706237424547284","1","0.7344064386317908","0.9758551307847082","1","0.8128772635814889","0.6881287726358148","0.977867203219316","0.8269617706237424","0.9979879275653925","0.7283702213279678","0.7665995975855131","0.7223340040241448","0.8249496981891348","0.8229376257545271","0.7062374245472837","0.8390342052313883","0.9517102615694164","1","0.9134808853118712","2.405050505050505"
"microsoft_Phi-4-mini-instruct_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T22:19:48.000Z","224","","false","disguising/model-responses/disguised/vibe_based_disguise/microsoft_Phi-4-mini-instruct_disguised-OpenGVLab_InternVL3-8B.csv","vibe_based_disguise","disguising/results/disguise","microsoft/Phi-4-mini-instruct","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.8136272545090181","1","0.5951903807615231","0.6452905811623246","0.9719438877755512","0.997995991983968","0.5410821643286573","0.9579158316633266","0.779559118236473","0.9939879759519038","0.7615230460921844","0.6833667334669339","0.7975951903807615","0.8496993987975952","0.9078156312625252","0.7434869739478958","0.8957915831663327","0.969939879759519","0.969939879759519","0.9438877755511024","0.8409819639278556","0.8823647294589178","-0.04138276553106213","-0.046899841017488085","-0.009226502944791094","1","0","3.501002004008016","7.157314629258517","0.8276553106212425","1","0.7715430861723447","0.9819639278557114","0.997995991983968","0.8076152304609219","0.7875751503006012","0.9799599198396792","0.7955911823647295","0.9899799599198396","0.781563126252505","0.811623246492986","0.7855711422845691","0.8236472945891784","0.8897795591182365","0.7875751503006012","0.935871743486974","0.9498997995991983","0.9859719438877756","0.9559118236472944","2.6993987975951903"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-microsoft_Phi-4-mini-instruct","finished","-","","updated","2025-05-15T22:16:39.000Z","177","","false","disguising/model-responses/disguised/vibe_based_disguise/Qwen_Qwen2.5-VL-7B-Instruct_disguised-microsoft_Phi-4-mini-instruct.csv","vibe_based_disguise","disguising/results/disguise","Qwen/Qwen2.5-VL-7B-Instruct","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.8256513026052105","1","0.8316633266533067","0.6793587174348698","0.9839679358717436","0.997995991983968","0.6052104208416834","0.9599198396793588","0.8977955911823647","0.9919839679358716","0.751503006012024","0.6913827655310621","0.781563126252505","0.7855711422845691","0.8997995991983968","0.7655310621242485","0.7875751503006012","0.9498997995991983","0.9939879759519038","0.9498997995991983","0.8565130260521041","0.8826653306613228","-0.02615230460921869","-0.029628788738790157","0.2670324777234131","1","2","3.3807615230460923","6.908450704225352","0.8196392785571143","1","0.779559118236473","0.9879759519038076","1","0.8877755511022044","0.7354709418837675","0.9819639278557114","0.8336673346693386","0.995991983967936","0.8076152304609219","0.7615230460921844","0.7955911823647295","0.8136272545090181","0.8476953907815631","0.7735470941883767","0.9238476953907816","0.9539078156312624","0.997995991983968","0.9559118236472944","2.5470941883767537"
"OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T22:12:40.000Z","226","","false","disguising/model-responses/disguised/vibe_based_disguise/OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B.csv","vibe_based_disguise","disguising/results/disguise","OpenGVLab/InternVL3-8B","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.8276553106212425","1","0.5430861723446894","0.779559118236473","0.9719438877755512","0.995991983967936","0.8156312625250501","0.9899799599198396","0.6052104208416834","0.9839679358717436","0.7214428857715431","0.8316633266533067","0.7735470941883767","0.8476953907815631","0.9599198396793588","0.7835671342685371","0.9138276553106212","0.9819639278557114","0.9819639278557114","0.9619238476953909","0.8635270541082164","1","-0.1364729458917836","-0.1364729458917836","0.2718651907454778","1","3","3.5592369477911645","7.695975855130785","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.816265060240964"
"meta-llama_Llama-3.1-8B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct","finished","-","","updated","2025-05-15T22:08:14.000Z","252","","false","disguising/model-responses/disguised/vibe_based_disguise/meta-llama_Llama-3.1-8B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","meta-llama/Llama-3.1-8B-Instruct","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.8218623481781376","1","0.6983805668016194","0.7449392712550608","0.9838056680161944","1","0.8582995951417004","0.98582995951417","0.9635627530364372","0.9979757085020244","0.8016194331983806","0.7955465587044535","0.8360323886639676","0.8704453441295547","0.8825910931174089","0.771255060728745","0.8360323886639676","0.9676113360323888","0.9959514170040484","0.9210526315789472","0.8866396761133604","1","-0.11336032388663964","-0.11336032388663964","0.13874443586008922","6","1","3.563894523326572","7.509109311740891","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.757606490872211"
"meta-llama_Llama-3.1-8B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct","finished","-","","updated","2025-05-15T22:04:34.000Z","208","","false","disguising/model-responses/disguised/vibe_based_disguise/meta-llama_Llama-3.1-8B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","meta-llama/Llama-3.1-8B-Instruct","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.8225806451612904","1","0.5786290322580645","0.7096774193548387","0.9879032258064516","1","0.8407258064516129","0.9818548387096774","0.8084677419354839","0.9939516129032258","0.7358870967741935","0.6915322580645161","0.7479838709677419","0.8004032258064516","0.8568548387096774","0.7661290322580645","0.9032258064516128","0.9536290322580644","0.9879032258064516","0.9294354838709676","0.8548387096774193","0.8526209677419356","0.0022177419354836303","0.002601087727594894","-0.22791008443905608","4","0","3.282258064516129","6.636088709677419","0.7721774193548387","1","0.7318548387096774","0.9758064516129032","1","0.8125","0.6895161290322581","0.9778225806451613","0.8245967741935484","0.997983870967742","0.7278225806451613","0.7681451612903226","0.7217741935483871","0.8225806451612904","0.8205645161290323","0.7056451612903226","0.8387096774193549","0.9516129032258064","1","0.9133064516129032","2.3931451612903225"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct","finished","-","","updated","2025-05-15T21:58:18.000Z","363","","false","disguising/model-responses/disguised/vibe_based_disguise/mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct.csv","vibe_based_disguise","disguising/results/disguise","mistralai/Mistral-7B-Instruct-v0.3","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.7511111111111111","0.9977777777777778","0.6066666666666667","0.5511111111111111","0.9577777777777776","0.8888888888888888","0.27555555555555555","0.9644444444444444","0.9177777777777778","0.9644444444444444","0.6755555555555556","0.7466666666666667","0.7155555555555555","0.7688888888888888","0.7733333333333333","0.7111111111111111","0.4311111111111111","0.9577777777777776","0.9977777777777778","0.9066666666666666","0.778","0.8381111111111113","-0.060111111111111226","-0.0717221264748775","0.4403124670071047","50","10","3.2298206278026904","6.136363636363637","0.8133333333333334","0.9977777777777778","0.7644444444444445","0.9711111111111111","0.9977777777777778","0.78","0.6755555555555556","0.98","0.9577777777777776","0.9777777777777776","0.6822222222222222","0.7444444444444445","0.5711111111111111","0.7444444444444445","0.6977777777777778","0.7066666666666667","0.8555555555555555","0.9644444444444444","0.9955555555555556","0.8844444444444445","2.382286995515695"
"OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B","finished","-","","updated","2025-05-15T21:54:08.000Z","238","","false","disguising/model-responses/disguised/just_name_it/OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B.csv","just_name_it","disguising/results/disguise","OpenGVLab/InternVL3-8B","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.8557114228456913","1","0.7555110220440882","0.7955911823647295","0.9879759519038076","0.995991983967936","0.7995991983967936","0.9799599198396792","0.8376753507014028","0.9879759519038076","0.8517034068136272","0.8236472945891784","0.8637274549098196","0.87374749498998","0.9418837675350702","0.8196392785571143","0.9258517034068136","0.9719438877755512","0.9819639278557114","0.9759519038076152","0.9013026052104208","1","-0.09869739478957906","-0.09869739478957906","0.04725990836998976","1","2","3.573440643863179","7.811244979919679","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2.9678068410462775"
